User ID,Y,X,Y_cv
781,51.212,49.501,49.7593674217939
782,50.580,48.986,49.6116575718306
783,50.769,48.205,50.5363095526418
784,48.737,46.625,49.9930536867511
785,50.291,48.331,49.9395268509789
786,50.402,48.232,50.1433179798191
787,50.147,47.920,50.1834054661624
788,50.655,48.701,49.9546868243766
789,48.910,46.644,50.1487571367721
790,50.352,47.497,50.7856957523571
791,49.157,47.152,49.9160605708216
792,49.700,48.102,49.5643968852151
793,49.301,46.705,50.481808384242
794,51.138,49.313,49.8611042335417
795,49.152,46.877,50.1708158247304
796,49.022,46.962,49.9600270777417
797,49.849,48.081,49.733085741475
798,49.003,46.969,49.935175524992
799,49.227,47.458,49.6988099990519
800,49.318,47.238,49.9962686414905
801,51.169,49.616,49.6080159595148
802,50.353,48.716,49.6388802487833
803,49.930,48.300,49.607571445192
804,49.717,47.974,49.7014362393145
805,51.085,48.834,50.2603218463162
806,50.610,48.246,50.3388712518119
807,49.910,48.082,49.7929586446041
808,49.723,47.942,49.7375711127411
809,48.338,46.221,49.9749472748219
810,50.267,48.082,50.1503254579926
811,49.663,47.090,50.4811798988546
812,51.120,48.576,50.5386319890034
813,50.881,49.254,49.6598590843506
814,49.411,47.159,50.1630317773253
815,50.193,48.278,49.8922794211212
816,51.635,49.374,50.3008927260273
817,49.148,47.987,49.1208751608827
818,51.523,49.495,50.0756227494653
819,49.049,46.822,50.1190159233708
820,50.024,47.822,50.1518939924322
821,49.994,47.795,50.1478348416072
822,50.147,47.944,50.1605459076001
823,49.197,47.369,49.7526211876591
824,49.323,47.334,49.9105450326101
825,49.202,47.102,50.0085554771283
826,50.250,47.964,50.2445442920868
827,50.218,48.336,49.862305285422
828,52.349,50.237,50.2023545837217
829,51.587,49.754,49.8958997121871
830,49.809,47.513,50.2277546910015
831,50.125,48.300,49.8032940520316
832,51.114,48.734,50.3831652899755
833,49.682,47.954,49.6857333605274
834,50.024,47.821,50.1530909411583
835,50.322,47.959,50.321408608359
836,50.830,48.627,50.199372309183
837,49.420,47.286,50.0527732864803
838,49.390,47.639,49.6905979309344
839,50.248,48.420,49.8128740712004
840,50.277,47.883,50.348337123094
841,50.495,48.363,50.1137690786922
842,49.526,47.752,49.7200826894645
843,50.859,48.763,50.101196044779
844,51.886,50.381,49.6032008420484
845,50.457,48.065,50.3562657871623
846,50.119,47.801,50.2661973429925
847,50.931,48.688,50.243428770332
848,49.635,47.132,50.4136847931744
849,49.199,47.298,49.820688864754
850,49.892,48.458,49.420683582351
851,47.587,45.434,49.9642108126519
852,48.838,46.730,49.9947397017413
853,49.609,47.764,49.7917291395307
854,48.871,46.673,50.0817705069533
855,48.918,46.974,49.8447167186886
856,49.354,47.457,49.8260247768347
857,48.584,46.713,49.757730026642
858,49.614,47.708,49.849735751001
859,49.205,47.333,49.7947876309115
860,49.747,47.998,49.7092611707835
861,51.178,48.969,50.2258221032802
862,50.757,48.020,50.6981884085334
863,49.923,47.861,50.014488146028
864,50.015,47.816,50.1494091719588
865,50.608,48.422,50.1716534999665
866,48.969,46.911,49.9558477732304
867,49.523,48.024,49.4613014726145
868,49.916,48.141,49.7430914747072
869,48.936,46.614,50.2019862295547
870,51.032,48.688,50.3448058714719
871,51.288,49.261,50.0603199988337
872,49.354,47.307,49.9680279045835
873,49.577,47.576,49.9370281222218
874,49.068,46.711,50.2420033528602
875,50.733,48.768,49.9702078182476
876,48.729,46.762,49.8562996060976
877,49.918,47.774,50.0917567363338
878,48.826,47.018,49.711679018976
879,49.968,48.290,49.6556183341512
880,48.155,46.342,49.6773967184878
881,51.154,49.438,49.7594102241899
882,48.484,46.881,49.4983783175776
883,50.172,48.176,49.9661951710614
884,49.599,48.216,49.3554674457345
885,49.569,47.030,50.443796772462
886,49.027,47.155,49.7830205921669
887,50.801,48.524,50.26792920586
888,49.497,47.824,49.6236099468353
889,50.535,48.172,50.333368040038
890,49.058,47.394,49.5889484467543
891,49.607,46.922,50.5825650908201
892,50.832,48.922,49.9246974625594
893,51.178,48.841,50.3461437764677
894,50.231,47.961,50.2285086211662
895,48.901,46.616,50.1657807323932
896,52.377,49.934,50.5152970600285
897,49.545,47.565,49.9149780539169
898,48.510,46.046,50.3113396733815
899,52.487,50.669,49.9333408829308
900,49.030,47.824,49.1571284952708
901,48.208,46.531,49.5521738298065
902,49.204,47.287,49.8367073491535
903,50.272,48.332,49.9200548281804
904,50.152,47.883,50.2225237926067
905,48.898,47.158,49.6520255351708
906,51.424,49.951,49.5465616567863
907,49.446,47.496,49.8816184945342
908,48.768,46.747,49.9086624153074
909,50.759,48.838,49.9297139032672
910,51.144,49.259,49.9178611455706
911,48.947,47.497,49.3819379233003
912,48.500,46.077,50.2716131959766
913,50.816,49.040,49.7967968934181
914,48.268,45.871,50.2340353981594
915,48.834,47.137,49.6068587418553
916,50.724,48.981,49.7605181217192
917,49.875,48.316,49.5375477727278
918,49.441,47.205,50.1503872770315
919,50.606,48.468,50.1258404512373
920,50.193,47.917,50.2318057411067
921,49.014,47.049,49.8707947167834
922,50.990,48.866,50.1349271167654
923,51.302,49.286,50.0510876895562
924,50.105,48.222,49.8565261764672
925,50.186,47.921,50.2204547510528
926,52.088,50.644,49.5577323204159
927,49.555,47.639,49.8553283668307
928,49.637,48.249,49.3630266349811
929,50.403,48.628,49.7717553561878
930,51.645,49.709,49.9954787110503
931,51.511,49.733,49.8390152336906
932,49.907,47.476,50.3620848920994
933,50.514,48.201,50.2854918418464
934,48.569,46.765,49.6924878881268
935,49.377,47.857,49.4715069651387
936,48.867,47.487,49.3112032210883
937,49.141,46.876,50.1602155327099
938,51.563,49.467,50.1415798194494
939,48.780,47.422,49.2841615206458
940,49.622,47.266,50.2736580886052
941,50.398,48.584,49.8085030559004
942,50.946,49.598,49.4017775878352
943,50.776,48.595,50.1758990658013
944,52.969,50.670,50.4139207433242
945,49.960,47.936,49.981260202527
946,49.940,48.407,49.517235293508
947,49.925,48.278,49.6235702929138
948,51.358,49.985,49.4492966480222
949,50.079,48.260,49.7948130765092
950,49.985,47.633,50.2912420990617
951,48.700,46.808,49.7830019234613
952,50.286,48.097,50.1548206217153
953,51.329,48.857,50.4829377849154
954,49.768,47.432,50.2630050590448
955,50.294,48.366,49.9106115587323
956,50.315,48.266,50.0247831149307
957,50.515,48.968,49.5635341260786
958,49.394,46.885,50.4048803702595
959,52.318,50.572,49.855921584413
960,48.845,47.171,49.5859340251117
961,49.304,47.582,49.6583014953997
962,51.063,49.332,49.768951593822
963,50.373,48.346,50.0074618750949
964,50.921,49.327,49.6312595368711
965,49.582,47.783,49.7468456365566
966,49.877,47.534,50.2761793133737
967,50.323,48.017,50.26722316924
968,51.530,49.833,49.7642868683727
969,50.506,48.698,49.8086160793836
970,50.782,48.787,50.000768081657
971,49.104,47.660,49.3857538567264
972,50.853,48.791,50.0679182511471
973,50.181,48.230,49.9252163715717
974,51.294,49.470,49.8700133194268
975,52.064,49.931,50.2058052993671
976,50.180,47.688,50.4339666428665
977,49.736,47.787,49.8972308801191
978,49.404,47.244,50.0766224462956
979,49.730,47.654,50.0167777371023
980,49.471,47.342,50.051701457062
981,50.265,48.162,50.0727095757115
982,50.069,47.856,50.1651207229842
983,49.101,47.598,49.4402414497124
984,50.806,48.857,49.9599272051434
985,49.088,46.913,50.0726483658096
986,50.377,48.053,50.2876325237077
987,50.086,47.699,50.3305649675864
988,50.836,48.714,50.1239205279966
989,51.220,49.070,50.172027512884
990,49.303,47.704,49.5418561612829
991,50.356,48.777,49.5848042469685
992,49.853,47.994,49.8193950554285
993,49.317,47.529,49.7211975441742
994,50.281,48.160,50.0909856483759
995,50.369,48.339,50.0107538552027
996,50.933,48.437,50.4812779443105
997,49.575,48.152,49.3921353093957
998,50.046,48.134,49.8806212838718
999,48.549,46.567,49.859837386554
1000,49.622,47.314,50.2284096908592
