index,before_drinks_n,before_drinks_price,before_pizza_n,before_pizza_price,before_total_price,during_drinks_n,during_drinks_price,during_pizza_n,during_pizza_price,during_total_price
587,0,0,2,1380,1380,2,160,2,1400,1560
588,1,80,1,850,930,0,0,2,1080,1080
589,2,160,5,3620,3780,4,330,5,3420,3750
590,0,0,3,2340,2340,1,80,3,2290,2370
591,0,0,3,1800,1800,0,0,3,1800,1800
592,0,0,1,600,600,0,0,1,720,720
593,0,0,2,1440,1440,0,0,2,1620,1620
594,0,0,1,540,540,1,70,1,740,810
595,0,0,1,780,780,0,0,1,780,780
596,1,80,1,670,750,1,90,1,750,840
597,1,70,2,1250,1320,1,80,2,1240,1320
598,0,0,1,600,600,0,0,1,780,780
599,1,80,2,1630,1710,0,0,2,1630,1630
600,1,80,1,760,840,1,80,1,790,870
601,0,0,3,1860,1860,0,0,3,2160,2160
602,0,0,1,600,600,0,0,1,780,780
603,0,0,1,780,780,0,0,1,780,780
604,0,0,1,780,780,0,0,1,780,780
605,0,0,1,840,840,0,0,1,760,760
606,1,90,1,720,810,0,0,1,840,840
607,0,0,1,540,540,0,0,1,780,780
608,0,0,1,780,780,0,0,1,780,780
609,0,0,1,600,600,1,90,1,780,870
610,0,0,6,4380,4380,0,0,6,4260,4260
611,1,80,1,790,870,1,90,1,780,870
612,0,0,3,1980,1980,0,0,3,2160,2160
613,0,0,3,2340,2340,0,0,3,2100,2100
614,1,90,1,780,870,0,0,1,790,790
615,0,0,1,780,780,0,0,1,780,780
616,1,90,1,600,690,1,80,1,760,840
617,0,0,1,660,660,0,0,1,780,780
618,0,0,1,540,540,0,0,1,780,780
619,1,80,3,1990,2070,2,180,3,2070,2250
620,0,0,1,780,780,0,0,1,780,780
621,0,0,3,2400,2400,1,90,3,2400,2490
622,0,0,1,780,780,0,0,1,600,600
623,0,0,1,600,600,0,0,1,540,540
624,1,70,3,2120,2190,0,0,3,2220,2220
625,2,150,3,2190,2340,0,0,3,1980,1980
626,0,0,1,780,780,0,0,1,780,780
627,2,160,2,1580,1740,1,80,2,1630,1710
628,1,80,3,2080,2160,0,0,3,2220,2220
629,0,0,1,780,780,0,0,1,780,780
630,1,90,1,750,840,0,0,1,760,760
631,1,80,2,1360,1440,0,0,2,1560,1560
632,0,0,2,1140,1140,0,0,2,1200,1200
633,0,0,1,600,600,0,0,1,720,720
634,0,0,1,720,720,0,0,1,780,780
635,1,80,1,610,690,0,0,1,760,760
636,0,0,1,780,780,1,80,1,790,870
637,1,80,1,670,750,0,0,1,840,840
638,1,80,1,670,750,0,0,1,720,720
639,2,140,2,1210,1350,0,0,2,1500,1500
640,1,80,1,700,780,0,0,1,780,780
641,0,0,1,720,720,0,0,1,840,840
642,1,80,1,670,750,1,80,1,730,810
643,0,0,1,720,720,0,0,1,720,720
644,0,0,1,780,780,0,0,1,780,780
645,0,0,2,1620,1620,0,0,2,1570,1570
646,0,0,1,780,780,0,0,1,780,780
647,0,0,2,1440,1440,0,0,2,1440,1440
648,1,80,3,2020,2100,1,80,3,2110,2190
649,0,0,3,2160,2160,2,150,3,2100,2250
650,0,0,1,840,840,1,80,1,760,840
651,0,0,1,720,720,0,0,1,660,660
652,1,90,1,600,690,0,0,1,790,790
653,1,80,4,2680,2760,0,0,4,3060,3060
654,0,0,3,2340,2340,0,0,3,2290,2290
655,1,90,2,1530,1620,1,80,2,1180,1260
656,0,0,1,540,540,0,0,1,840,840
657,1,90,1,810,900,0,0,1,840,840
658,0,0,1,540,540,0,0,1,540,540
659,1,90,1,660,750,0,0,1,730,730
660,2,160,2,1370,1530,1,80,2,1480,1560
661,0,0,1,780,780,1,80,1,730,810
662,1,80,1,730,810,1,80,1,730,810
663,0,0,1,600,600,0,0,1,660,660
664,0,0,2,1320,1320,0,0,2,1440,1440
665,0,0,1,660,660,0,0,1,720,720
666,1,80,1,670,750,1,80,1,730,810
667,1,80,1,670,750,0,0,1,840,840
668,1,80,2,1330,1410,0,0,2,1560,1560
669,0,0,1,600,600,0,0,1,600,600
670,1,70,1,620,690,1,70,1,860,930
671,0,0,3,1980,1980,0,0,3,1860,1860
672,0,0,2,1140,1140,0,0,2,1140,1140
673,0,0,2,1500,1500,0,0,2,1560,1560
674,0,0,1,780,780,1,70,1,740,810
675,1,80,2,1660,1740,1,70,2,1310,1380
676,0,0,1,600,600,0,0,1,600,600
677,1,80,1,730,810,0,0,1,780,780
678,0,0,1,780,780,1,80,1,610,690
679,1,70,3,2270,2340,1,70,3,2270,2340
680,0,0,1,600,600,0,0,1,780,780
681,1,90,1,660,750,1,80,1,790,870
682,0,0,1,720,720,0,0,1,780,780
683,0,0,3,1860,1860,2,150,3,2040,2190
684,1,80,1,700,780,0,0,1,780,780
685,1,80,1,730,810,0,0,1,780,780
686,0,0,3,1740,1740,0,0,3,1800,1800
687,1,70,5,3920,3990,0,0,6,4080,4080
688,0,0,1,780,780,0,0,1,780,780
689,0,0,1,780,780,0,0,1,780,780
690,1,90,1,840,930,0,0,1,840,840
691,0,0,2,1380,1380,0,0,2,1500,1500
692,1,70,1,770,840,0,0,1,840,840
693,0,0,1,720,720,1,80,1,610,690
694,0,0,1,840,840,0,0,1,840,840
695,0,0,2,1320,1320,0,0,2,1560,1560
696,0,0,1,660,660,0,0,1,790,790
697,0,0,2,1500,1500,1,80,2,1450,1530
698,0,0,1,600,600,0,0,1,540,540
699,1,80,1,790,870,0,0,1,840,840
700,0,0,2,1440,1440,0,0,2,1440,1440
701,0,0,2,1260,1260,0,0,2,1510,1510
702,0,0,1,840,840,0,0,1,840,840
703,1,70,1,770,840,0,0,1,780,780
704,1,80,1,610,690,1,70,1,620,690
705,0,0,1,720,720,0,0,1,780,780
706,1,80,1,790,870,0,0,1,840,840
707,1,80,2,1540,1620,0,0,2,1620,1620
708,0,0,2,1200,1200,0,0,2,1440,1440
709,0,0,3,2160,2160,1,80,3,2210,2290
710,1,80,1,820,900,1,80,1,820,900
711,0,0,3,1920,1920,0,0,3,2400,2400
712,1,90,8,5610,5700,3,240,7,5310,5550
713,0,0,1,780,780,1,80,1,730,810
714,0,0,1,540,540,0,0,1,600,600
715,1,80,2,1330,1410,1,70,2,1340,1410
716,0,0,2,1620,1620,0,0,2,1500,1500
717,2,150,3,2130,2280,0,0,3,2280,2280
718,0,0,2,1140,1140,0,0,2,1390,1390
719,1,80,1,820,900,0,0,1,720,720
720,1,70,3,2030,2100,0,0,3,2160,2160
721,1,90,2,1170,1260,0,0,2,1560,1560
722,0,0,1,720,720,0,0,1,840,840
723,0,0,2,1380,1380,1,90,2,1230,1320
724,0,0,1,780,780,0,0,1,780,780
725,1,70,1,680,750,0,0,1,840,840
726,1,80,2,1450,1530,0,0,2,1320,1320
727,0,0,1,780,780,0,0,1,540,540
728,0,0,1,600,600,0,0,1,660,660
729,0,0,1,540,540,0,0,1,540,540
730,1,80,3,1840,1920,0,0,3,2280,2280
731,0,0,1,600,600,0,0,1,780,780
732,0,0,1,720,720,0,0,1,660,660
733,0,0,1,720,720,0,0,1,720,720
734,1,90,2,1530,1620,1,80,2,1570,1650
735,0,0,1,720,720,0,0,1,720,720
736,1,80,1,640,720,0,0,1,780,780
737,1,80,1,820,900,0,0,1,600,600
738,0,0,1,540,540,0,0,1,670,670
739,1,80,1,730,810,0,0,1,840,840
740,1,80,1,610,690,0,0,1,780,780
741,0,0,1,780,780,0,0,1,780,780
742,1,70,1,800,870,0,0,1,840,840
743,1,70,1,740,810,0,0,1,600,600
744,0,0,1,720,720,1,70,1,860,930
745,0,0,1,720,720,0,0,1,780,780
746,0,0,1,720,720,0,0,1,840,840
747,0,0,1,600,600,0,0,1,660,660
748,0,0,1,660,660,0,0,1,780,780
749,0,0,1,780,780,0,0,1,840,840
750,0,0,5,3660,3660,1,70,5,3500,3570
751,0,0,1,780,780,1,80,1,730,810
752,1,90,1,750,840,0,0,1,760,760
753,1,80,1,790,870,1,70,1,860,930
754,1,80,3,1900,1980,0,0,3,1980,1980
755,0,0,1,720,720,0,0,1,780,780
756,1,80,1,610,690,0,0,1,660,660
757,0,0,2,1260,1260,1,80,2,1270,1350
758,3,230,5,3610,3840,1,70,5,3860,3930
759,1,80,1,700,780,0,0,1,780,780
760,1,80,1,820,900,0,0,1,780,780
761,1,70,1,770,840,0,0,1,840,840
762,0,0,1,600,600,0,0,1,540,540
763,1,90,2,1620,1710,2,150,2,1560,1710
764,1,80,2,1540,1620,1,80,2,1540,1620
765,0,0,1,720,720,0,0,1,720,720
766,1,80,1,790,870,1,90,1,810,900
767,2,150,9,6510,6660,1,90,9,6540,6630
768,0,0,1,780,780,0,0,1,780,780
769,0,0,1,780,780,0,0,1,780,780
770,1,90,2,1320,1410,0,0,2,1620,1620
771,1,70,3,2480,2550,0,0,3,2470,2470
772,1,80,2,1630,1710,1,90,2,1620,1710
773,1,80,1,850,930,0,0,2,1140,1140
774,1,90,1,750,840,0,0,1,840,840
775,0,0,1,660,660,0,0,1,780,780
776,1,90,1,720,810,0,0,1,840,840
777,0,0,1,600,600,0,0,1,780,780
778,0,0,2,1380,1380,0,0,2,1380,1380
779,0,0,2,1440,1440,0,0,2,1500,1500
780,1,80,2,1450,1530,0,0,2,1560,1560
781,0,0,1,720,720,0,0,1,540,540
782,0,0,3,1920,1920,0,0,3,1980,1980
783,0,0,1,600,600,0,0,1,780,780
784,0,0,1,720,720,0,0,1,720,720
785,1,70,3,1940,2010,0,0,3,2200,2200
786,0,0,2,1500,1500,0,0,1,600,600
787,1,90,4,2670,2760,0,0,4,3060,3060
788,0,0,1,600,600,0,0,1,660,660
789,1,90,2,1530,1620,0,0,2,1620,1620
790,0,0,1,720,720,0,0,1,840,840
791,0,0,1,720,720,0,0,1,720,720
792,0,0,1,540,540,0,0,1,840,840
793,0,0,1,600,600,0,0,1,660,660
794,1,70,1,800,870,1,90,1,540,630
795,2,160,2,1550,1710,1,90,2,1560,1650
796,1,80,1,670,750,0,0,1,780,780
797,0,0,1,660,660,0,0,1,780,780
798,0,0,3,2100,2100,0,0,3,2340,2340
799,0,0,1,780,780,0,0,1,540,540
800,0,0,3,1980,1980,0,0,3,2220,2220
801,0,0,2,1200,1200,1,70,2,1220,1290
802,0,0,1,660,660,0,0,1,840,840
803,0,0,1,540,540,0,0,1,780,780
804,0,0,1,840,840,0,0,1,840,840
805,0,0,1,600,600,0,0,1,840,840
806,2,150,3,2340,2490,1,80,4,2590,2670
807,0,0,1,540,540,0,0,1,660,660
808,1,90,2,1200,1290,0,0,2,1500,1500
809,1,80,2,1390,1470,0,0,2,1380,1380
810,1,70,2,1610,1680,0,0,2,1680,1680
811,1,70,4,2720,2790,0,0,4,3060,3060
812,1,80,1,610,690,1,90,1,600,690
813,0,0,1,540,540,1,80,1,610,690
814,2,140,4,2830,2970,1,90,4,2940,3030
815,0,0,1,600,600,0,0,1,600,600
816,0,0,1,720,720,1,80,1,790,870
817,0,0,1,840,840,0,0,1,840,840
818,1,90,2,1560,1650,0,0,2,1620,1620
819,0,0,2,1080,1080,0,0,2,1080,1080
820,1,90,3,2040,2130,1,80,3,2050,2130
821,0,0,1,720,720,1,90,1,660,750
822,1,80,3,1960,2040,0,0,3,2280,2280
823,1,80,1,610,690,1,90,1,600,690
824,0,0,1,780,780,0,0,1,780,780
825,0,0,1,840,840,0,0,1,540,540
826,0,0,1,540,540,0,0,1,730,730
827,0,0,1,600,600,0,0,1,780,780
828,1,70,1,740,810,0,0,1,780,780
829,1,90,1,780,870,1,80,1,790,870
830,0,0,3,2100,2100,0,0,3,2280,2280
831,0,0,2,1380,1380,1,90,2,1380,1470
832,0,0,1,540,540,0,0,1,600,600
833,0,0,1,660,660,1,70,1,800,870
834,0,0,1,600,600,0,0,1,720,720
835,1,70,2,1610,1680,2,150,2,1350,1500
836,0,0,2,1560,1560,1,80,2,1510,1590
837,0,0,1,540,540,0,0,1,780,780
838,0,0,1,600,600,0,0,1,600,600
839,1,80,5,3220,3300,2,150,4,3180,3330
840,0,0,1,720,720,0,0,1,720,720
841,0,0,2,1260,1260,0,0,2,1140,1140
842,1,80,2,1450,1530,1,80,2,1450,1530
843,0,0,1,780,780,1,80,1,730,810
844,0,0,2,1260,1260,0,0,2,1500,1500
845,0,0,4,2580,2580,1,90,4,2580,2670
846,0,0,1,780,780,0,0,1,840,840
847,0,0,2,1320,1320,0,0,2,1320,1320
848,1,80,4,2860,2940,1,70,4,2900,2970
849,0,0,1,780,780,0,0,1,780,780
850,0,0,3,2160,2160,2,160,3,2000,2160
851,0,0,3,2220,2220,2,170,3,2110,2280
852,3,230,6,4120,4350,1,90,6,4320,4410
853,0,0,1,600,600,0,0,1,600,600
854,1,90,3,2160,2250,0,0,3,2400,2400
855,0,0,1,840,840,0,0,1,840,840
856,0,0,3,2100,2100,0,0,3,2280,2280
857,0,0,2,1560,1560,0,0,2,1560,1560
858,0,0,1,840,840,0,0,1,840,840
859,0,0,4,2820,2820,2,150,4,2820,2970
860,1,90,2,1380,1470,1,80,2,1390,1470
861,1,90,2,1260,1350,0,0,2,1200,1200
862,0,0,1,660,660,0,0,1,670,670
863,0,0,1,540,540,0,0,1,540,540
864,3,270,3,2220,2490,0,0,4,2640,2640
865,0,0,2,1320,1320,1,70,2,1430,1500
866,0,0,1,720,720,1,70,1,680,750
867,0,0,1,720,720,0,0,1,720,720
868,0,0,3,2220,2220,0,0,3,2280,2280
869,2,170,3,2080,2250,0,0,3,2280,2280
870,0,0,1,600,600,0,0,1,610,610
871,0,0,1,540,540,0,0,1,780,780
872,0,0,1,780,780,0,0,1,780,780
873,0,0,2,1380,1380,0,0,2,1560,1560
874,0,0,1,600,600,0,0,1,600,600
875,1,80,1,670,750,0,0,1,780,780
876,0,0,2,1380,1380,1,80,2,1570,1650
877,0,0,1,720,720,1,80,1,580,660
878,1,80,1,730,810,1,70,1,800,870
879,1,70,1,830,900,1,70,1,560,630
880,0,0,2,1680,1680,1,90,2,1500,1590
881,1,80,1,610,690,0,0,1,780,780
882,1,80,1,670,750,0,0,1,540,540
883,1,70,3,2300,2370,0,0,3,2380,2380
884,1,70,1,560,630,0,0,1,600,600
885,1,70,1,740,810,0,0,1,780,780
886,1,70,1,680,750,1,80,1,790,870
887,0,0,2,1560,1560,1,80,2,1480,1560
888,1,70,6,3890,3960,3,230,5,3850,4080
889,0,0,1,780,780,0,0,1,840,840
890,0,0,1,780,780,1,90,1,660,750
891,0,0,1,780,780,0,0,1,780,780
892,0,0,1,840,840,0,0,1,840,840
893,0,0,1,720,720,0,0,1,720,720
894,1,90,2,1680,1770,0,0,3,1860,1860
895,1,80,1,850,930,1,80,1,670,750
896,0,0,1,840,840,0,0,1,760,760
897,0,0,3,2100,2100,0,0,3,2100,2100
898,1,70,1,560,630,1,90,1,660,750
899,1,90,1,810,900,0,0,1,540,540
900,1,80,2,1270,1350,0,0,2,1320,1320
901,1,70,2,1190,1260,0,0,2,1440,1440
902,0,0,1,660,660,0,0,1,720,720
903,0,0,1,780,780,0,0,1,780,780
904,0,0,1,720,720,0,0,1,840,840
905,0,0,2,1560,1560,0,0,2,1560,1560
906,0,0,3,2100,2100,0,0,3,2340,2340
907,1,90,1,660,750,0,0,1,780,780
908,1,80,1,610,690,0,0,1,840,840
909,1,90,2,1590,1680,1,70,2,1580,1650
910,0,0,1,780,780,0,0,1,780,780
911,0,0,2,1500,1500,0,0,2,1500,1500
912,0,0,2,1380,1380,1,70,2,1340,1410
913,1,80,1,670,750,0,0,1,660,660
914,1,80,2,1270,1350,0,0,2,1330,1330
915,2,150,3,2130,2280,2,170,3,2170,2340
916,1,90,2,1500,1590,1,80,2,1600,1680
917,1,70,1,740,810,1,80,1,730,810
918,1,90,1,780,870,1,70,1,530,600
919,0,0,1,600,600,0,0,1,780,780
920,1,80,1,730,810,0,0,1,790,790
921,0,0,1,780,780,1,70,1,620,690
922,0,0,1,780,780,0,0,1,780,780
923,0,0,1,780,780,0,0,1,700,700
924,1,90,8,5580,5670,1,70,8,5750,5820
925,1,80,3,2140,2220,0,0,3,2280,2280
926,0,0,2,1440,1440,2,160,2,1280,1440
927,0,0,1,780,780,0,0,1,780,780
928,1,70,2,1490,1560,0,0,2,1560,1560
929,1,80,1,730,810,1,90,1,720,810
930,1,80,3,1930,2010,0,0,3,2260,2260
931,0,0,1,840,840,0,0,1,840,840
932,1,70,1,740,810,1,80,1,790,870
933,1,80,3,2170,2250,0,0,3,2280,2280
934,0,0,3,2160,2160,0,0,3,2230,2230
935,0,0,2,1260,1260,0,0,2,1620,1620
936,0,0,1,720,720,0,0,1,780,780
937,0,0,1,540,540,0,0,1,840,840
938,0,0,1,600,600,0,0,1,780,780
939,1,90,2,1560,1650,0,0,2,1570,1570
940,1,90,3,2220,2310,1,80,3,2230,2310
941,2,150,4,2880,3030,1,90,4,2940,3030
942,0,0,2,1260,1260,1,80,2,1330,1410
943,0,0,1,600,600,0,0,1,780,780
944,0,0,3,2220,2220,0,0,3,2220,2220
945,0,0,1,720,720,1,80,1,520,600
946,0,0,2,1560,1560,0,0,2,1380,1380
947,0,0,1,540,540,0,0,1,540,540
948,1,70,2,1550,1620,0,0,2,1620,1620
949,0,0,1,540,540,0,0,1,540,540
950,1,80,2,1450,1530,0,0,2,1560,1560
951,1,90,1,750,840,0,0,1,790,790
952,1,80,1,610,690,0,0,1,780,780
953,1,80,4,2710,2790,0,0,4,2820,2820
954,0,0,1,600,600,0,0,1,780,780
955,0,0,1,780,780,0,0,1,780,780
956,1,80,1,820,900,0,0,1,820,820
957,1,80,2,1390,1470,0,0,2,1480,1480
958,1,70,4,2990,3060,2,150,4,2880,3030
959,1,80,2,1330,1410,1,80,2,1510,1590
960,1,90,2,1380,1470,0,0,2,1560,1560
961,0,0,1,660,660,0,0,1,660,660
962,0,0,3,2160,2160,1,90,3,2130,2220
963,3,230,7,5470,5700,1,80,8,5590,5670
964,1,90,2,1440,1530,0,0,2,1260,1260
965,1,80,3,2290,2370,0,0,3,2320,2320
966,0,0,2,1260,1260,1,80,2,1210,1290
967,1,90,2,1500,1590,1,70,2,1550,1620
968,1,80,2,1270,1350,0,0,2,1440,1440
969,1,70,2,1550,1620,1,70,2,1550,1620
970,2,160,3,2150,2310,2,170,3,2080,2250
971,0,0,1,780,780,0,0,1,780,780
972,0,0,1,840,840,0,0,1,660,660
973,0,0,2,1500,1500,0,0,2,1440,1440
974,0,0,1,780,780,0,0,1,780,780
975,0,0,1,660,660,0,0,1,840,840
976,0,0,2,1380,1380,0,0,2,1380,1380
977,0,0,1,720,720,1,90,1,600,690
978,2,160,2,1340,1500,1,70,2,1460,1530
979,1,80,1,820,900,1,70,1,830,900
980,0,0,1,600,600,0,0,1,660,660
981,0,0,1,840,840,0,0,1,840,840
982,0,0,1,720,720,0,0,1,780,780
983,0,0,1,540,540,0,0,1,780,780
984,0,0,2,1620,1620,0,0,2,1320,1320
985,0,0,2,1320,1320,1,80,2,1480,1560
986,0,0,1,660,660,0,0,1,780,780
987,1,80,1,760,840,1,90,1,540,630
988,0,0,3,2340,2340,0,0,3,2160,2160
989,1,80,2,1300,1380,0,0,2,1570,1570
990,0,0,1,780,780,0,0,1,840,840
991,0,0,3,2100,2100,0,0,3,2400,2400
992,0,0,1,720,720,1,70,1,650,720
993,1,90,3,1590,1680,1,70,2,1610,1680
994,1,70,1,620,690,1,80,1,610,690
995,1,80,1,670,750,1,70,1,680,750
996,0,0,1,780,780,0,0,1,780,780
997,0,0,1,780,780,1,80,1,760,840
998,0,0,2,1320,1320,0,0,2,1380,1380
999,0,0,4,2880,2880,0,0,4,2920,2920
1000,0,0,1,720,720,0,0,1,780,780
1001,1,80,1,790,870,0,0,1,790,790
1002,1,80,2,1510,1590,0,0,2,1620,1620
1003,2,170,2,1450,1620,0,0,2,1680,1680
1004,0,0,1,600,600,0,0,1,720,720
1005,0,0,2,1200,1200,1,70,2,1070,1140
1006,0,0,1,780,780,0,0,1,840,840
1007,1,80,1,670,750,0,0,1,600,600
1008,0,0,4,2880,2880,1,80,4,2860,2940
1009,1,90,1,720,810,0,0,1,780,780
1010,0,0,1,720,720,0,0,1,840,840
1011,0,0,1,840,840,1,70,1,740,810
1012,0,0,1,600,600,0,0,1,780,780
1013,0,0,1,780,780,1,70,1,710,780
1014,0,0,2,1620,1620,0,0,2,1620,1620
1015,0,0,1,660,660,1,70,1,680,750
1016,0,0,1,780,780,0,0,1,780,780
1017,0,0,1,780,780,0,0,1,780,780
1018,0,0,1,840,840,0,0,1,720,720
1019,0,0,1,780,780,1,70,1,800,870
1020,2,160,2,1400,1560,0,0,2,1560,1560
1021,0,0,1,780,780,0,0,1,840,840
1022,0,0,3,2280,2280,1,70,3,2270,2340
1023,0,0,1,780,780,0,0,1,780,780
1024,1,70,3,2120,2190,2,170,3,2170,2340
1025,0,0,1,840,840,0,0,1,840,840
1026,1,80,3,1990,2070,0,0,3,2230,2230
1027,0,0,2,1620,1620,0,0,2,1620,1620
1028,0,0,2,1200,1200,1,80,2,1330,1410
1029,1,90,1,780,870,0,0,1,840,840
1030,0,0,1,540,540,0,0,1,540,540
1031,2,150,4,3000,3150,1,80,4,3020,3100
1032,0,0,1,780,780,0,0,1,780,780
1033,1,80,1,790,870,0,0,1,720,720
1034,0,0,3,1980,1980,1,90,3,1890,1980
1035,4,310,8,5480,5790,0,0,7,5580,5580
1036,0,0,1,600,600,0,0,1,790,790
1037,0,0,1,540,540,1,80,1,730,810
1038,1,90,1,510,600,0,0,1,720,720
1039,0,0,2,1260,1260,1,80,2,1240,1320
1040,0,0,2,1080,1080,1,70,1,860,930
1041,0,0,1,780,780,0,0,1,840,840
1042,0,0,2,1260,1260,0,0,2,1320,1320
1043,1,70,1,710,780,1,70,1,770,840
1044,1,90,1,660,750,0,0,1,720,720
1045,0,0,1,660,660,0,0,1,790,790
1046,1,90,5,3420,3510,0,0,5,3780,3780
1047,0,0,1,600,600,0,0,1,780,780
1048,0,0,3,2160,2160,0,0,3,2340,2340
1049,1,90,1,720,810,0,0,1,730,730
1050,2,180,3,1980,2160,0,0,3,2040,2040
1051,1,80,2,1450,1530,1,80,2,1450,1530
1052,0,0,2,1440,1440,2,150,2,1410,1560
1053,0,0,1,720,720,0,0,1,840,840
1054,1,90,1,810,900,0,0,1,780,780
1055,1,70,1,620,690,1,80,1,850,930
1056,2,170,2,1390,1560,1,80,2,1600,1680
1057,0,0,1,780,780,1,90,1,660,750
1058,1,90,1,660,750,1,80,1,670,750
1059,0,0,1,540,540,0,0,1,600,600
1060,0,0,2,1500,1500,0,0,2,1600,1600
1061,1,70,1,560,630,1,70,1,620,690
1062,1,80,2,1570,1650,1,80,2,1570,1650
1063,1,70,1,860,930,0,0,1,850,850
1064,0,0,2,1260,1260,1,70,2,1370,1440
1065,2,160,2,1490,1650,0,0,2,1630,1630
1066,0,0,1,780,780,0,0,1,780,780
1067,2,180,6,4110,4290,0,0,6,4320,4320
1068,1,80,4,2890,2970,1,80,4,2740,2820
1069,1,90,3,2010,2100,0,0,3,1920,1920
1070,0,0,1,540,540,0,0,1,840,840
1071,0,0,1,840,840,0,0,1,840,840
1072,0,0,3,2280,2280,0,0,3,1980,1980
1073,0,0,1,600,600,0,0,1,720,720
1074,0,0,1,600,600,1,90,1,540,630
1075,1,80,1,670,750,0,0,1,840,840
1076,1,70,1,800,870,1,80,1,790,870
1077,1,80,2,1450,1530,0,0,2,1440,1440
1078,1,80,3,2320,2400,1,70,3,2330,2400
1079,2,160,3,2240,2400,2,160,3,2210,2370
1080,1,80,1,610,690,0,0,1,790,790
1081,0,0,3,2280,2280,2,150,3,2160,2310
1082,0,0,2,1140,1140,1,70,1,860,930
1083,0,0,2,1260,1260,1,90,2,1390,1480
1084,0,0,2,1200,1200,0,0,2,1500,1500
1085,1,90,4,2940,3030,0,0,4,2760,2760
1086,1,80,1,760,840,0,0,1,840,840
1087,1,70,1,830,900,0,0,1,600,600
1088,0,0,2,1320,1320,1,70,2,1500,1570
1089,0,0,2,1200,1200,0,0,2,1320,1320
1090,0,0,1,840,840,1,90,1,780,870
1091,1,70,1,560,630,0,0,1,780,780
1092,0,0,1,540,540,0,0,1,610,610
1093,0,0,1,540,540,0,0,1,540,540
1094,1,80,2,1270,1350,0,0,2,1380,1380
1095,0,0,1,780,780,0,0,1,780,780
1096,0,0,2,1140,1140,1,90,1,840,930
1097,1,80,1,550,630,0,0,1,840,840
1098,1,80,3,2230,2310,0,0,3,2230,2230
1099,1,90,2,1440,1530,1,80,2,1390,1470
1100,0,0,1,660,660,0,0,1,670,670
1101,0,0,1,600,600,0,0,1,600,600
1102,0,0,2,1320,1320,0,0,2,1500,1500
1103,0,0,2,1560,1560,0,0,2,1440,1440
1104,0,0,2,1260,1260,0,0,2,1500,1500
1105,1,90,1,840,930,0,0,1,850,850
1106,0,0,1,540,540,0,0,1,600,600
1107,1,80,1,820,900,0,0,1,600,600
1108,0,0,1,600,600,0,0,1,660,660
1109,1,80,1,790,870,1,80,1,820,900
1110,1,80,4,2950,3030,1,80,4,2890,2970
1111,1,90,1,780,870,1,90,1,780,870
1112,1,90,2,1320,1410,1,80,2,1420,1500
1113,0,0,4,2460,2460,0,0,3,2400,2400
1114,0,0,2,1260,1260,0,0,2,1560,1560
1115,0,0,5,3540,3540,3,250,5,3230,3480
1116,0,0,3,1860,1860,0,0,3,2140,2140
1117,1,80,1,550,630,0,0,1,720,720
1118,0,0,2,1440,1440,0,0,2,1450,1450
1119,0,0,1,840,840,0,0,1,840,840
1120,0,0,1,540,540,1,80,1,790,870
1121,0,0,3,1920,1920,0,0,3,2220,2220
1122,1,80,1,730,810,1,80,1,790,870
1123,0,0,2,1440,1440,0,0,2,1620,1620
1124,0,0,2,1500,1500,0,0,2,1200,1200
1125,1,70,1,680,750,1,80,1,670,750
1126,0,0,1,780,780,0,0,1,780,780
1127,0,0,1,840,840,0,0,1,840,840
1128,0,0,1,780,780,0,0,1,730,730
1129,0,0,1,780,780,0,0,1,780,780
1130,1,90,1,660,750,1,90,1,660,750
1131,0,0,1,600,600,0,0,1,600,600
1132,1,90,2,1590,1680,1,70,2,1640,1710
1133,0,0,2,1380,1380,2,140,2,1150,1290
1134,1,80,1,790,870,1,70,1,680,750
1135,0,0,1,600,600,1,80,1,670,750
1136,0,0,1,660,660,1,80,1,610,690
1137,0,0,2,1320,1320,1,80,2,1450,1530
1138,1,80,2,1510,1590,1,80,2,1460,1540
1139,0,0,1,720,720,0,0,1,780,780
1140,0,0,1,780,780,0,0,1,780,780
1141,0,0,1,720,720,1,80,1,700,780
1142,0,0,1,780,780,1,80,1,670,750
1143,1,80,1,730,810,1,80,1,580,660
1144,1,90,1,600,690,0,0,1,720,720
1145,0,0,1,720,720,0,0,1,840,840
1146,1,90,2,1260,1350,0,0,2,1510,1510
1147,1,90,1,510,600,0,0,1,600,600
1148,1,80,1,520,600,0,0,1,660,660
1149,0,0,1,780,780,0,0,1,720,720
1150,0,0,1,840,840,0,0,1,660,660
1151,1,80,1,610,690,1,80,1,730,810
1152,1,70,1,860,930,1,70,1,860,930
1153,3,230,6,3940,4170,1,70,6,4010,4080
1154,0,0,3,2100,2100,0,0,3,2340,2340
1155,0,0,1,540,540,0,0,1,780,780
1156,2,150,3,2130,2280,0,0,3,2280,2280
1157,0,0,1,780,780,0,0,1,780,780
1158,3,240,3,2100,2340,1,90,3,2400,2490
1159,0,0,2,1380,1380,1,90,2,1170,1260
1160,0,0,1,780,780,0,0,1,780,780
1161,1,80,2,1270,1350,0,0,2,1510,1510
1162,1,90,4,2790,2880,1,80,4,2860,2940
1163,1,90,1,600,690,0,0,1,600,600
1164,2,170,3,1990,2160,0,0,3,1920,1920
1165,0,0,1,780,780,0,0,1,780,780
1166,0,0,2,1500,1500,1,70,2,1460,1530
